id,episodeNumber,title,overview,stillPath,season_id,videoUrl
4037262,1066,'Til Death Do Us Part,"Conan and Kogoro are attending a wedding. Kogoro met the groom's father at a bar where he's a regular and ended up receiving an invitation. Also attending the wedding are staff including the wedding planner and priest, as well as the couple's friends. The ceremony begins, and just as the bride enters the chapel, she begins choking and loses consciousness. Upon seeing her pain, the people in attendance say ominous things such as ""she got what she deserved"" and ""this wedding was cursed.""",/lXMuimAt8LjQjAKY5799ZIKtXUB.jpg,42543,https://vidsrc.to/embed/tv/30983/1/1066
4037263,1067,The Shopping Center in Love,"Conan and Kogoro pass by a dreary shopping center. They attempt to purchase some things at a vegetable shop, but the owner, Yamazaki, seems listless. Just then, Madam Gaga, a producer who revitalizes run down shopping centers, and her assistant Rabbit Suzuki show up. Madam Gaga announces that a pro wrestling event will be held to revitalize the shopping center. The shop owners engage in various forms of exercise to train, and Kogoro agrees to participate in the event as a referee, but...",/vsiGOKxClc72RdIeDcAugPNyRjQ.jpg,42543,https://vidsrc.to/embed/tv/30983/1/1067
4037264,1068,Tsuburaya Mitsuhiko's Detective Notes,"Conan, Haibara, Ayumi, Genta, and Mitsuhiko arrive at a takeout pizza restaurant. They participate in the store's campaign to guess the weight of a ball of pizza dough, and thanks to Genta, they win a free pizza. After splitting the pizza into fifths and placing their slices inside special boxes, they head home. On their way, all of them have their pizza stolen by someone. When the kids meet back up, each one has a torn pizza box. Conan and Mitsuhiko realize based on the damage that the culprit was after their boxes.",/15MmFNlba9NBTSSwgNJk5uyWBHh.jpg,42543,https://vidsrc.to/embed/tv/30983/1/1068
4037265,1069,The Sweet Voice Heard Through the Phone,"The Mori Detective Agency receives a phone call from client Nagamine Mayako. Mayako has an appointment at the agency office, but she seems to have gotten lost. Though it's past her scheduled appointment time, Kogoro, who knows from her social media photos that Mayako is beautiful, seems excited. The client noticed her husband has been acting suspiciously and would like him to investigate the possibility that he is involved in criminal activity. Kogoro continues waiting for a while, but Mayako never shows up, and the agency receives another phone call...",/aJqF8yp9ExtqE48RjZKjeod0mIU.jpg,42543,https://vidsrc.to/embed/tv/30983/1/1069
4037273,1070,The Surprise That Leads to Tragedy,"While on their way home from visiting Professor Agasa's friend's apartment, Conan, Ayumi, Mitsuhiko, and Genta hear a scream. They rush to the scene, where they discover a man bleeding from the head as well as a woman. The woman who lives at the apartment noticed something off about the place when she came home and grabbed the golf club she kept for self-defense. The lights wouldn't turn on, and as she entered the apartment, she heard a loud noise... The police confirm her story and believe it was an unfortunate accident. However, certain elements of the case catch Conan's attention...",/7gdt036H2yQN7fhbnimVSIujGAZ.jpg,42543,https://vidsrc.to/embed/tv/30983/1/1070
4037274,1071,Kudo Yusaku's Detective Show (1),"Yusaku is approached by a TV reporter when he exits the Metropolitan Police Department. He's asked if he visited the police to confirm that the false charges against Kaito Kid had been dropped. However, Yusaku responds that his assistance was requested with the series of locked room murders that recently took place. He announces that he has solved the cases and will reveal the solution on a live broadcast over the weekend and even leaves a message for Kid before he departs. However, Yusaku runs into trouble on the day of the broadcast!",/8lbIZUsPpPMPq2XR0fLzv5AixLx.jpg,42543,https://vidsrc.to/embed/tv/30983/1/1071
4037276,1072,Kudo Yusaku's Detective Show (2),"Three victims who seem to share nothing in common are discovered within locked rooms in the serial locked room murder case. Yusaku's advice was requested by the Metropolitan Police Department, and he was scheduled to solve the case on live TV, but he ends up sick in bed with food poisoning. Yukiko, who was going to disguise herself as him and appear in his place, gets sick as well. Conan hears the doorbell ring and goes to open the door to the Kudo family home to turn down the TV appearance but comes face to face with Yusaku, who should be sick in bed...?! Kudo Yusaku's unrehearsed and unprepared detective show begins!",/gaTH8fRRoL6wpRrsGQBTadVoSkE.jpg,42543,https://vidsrc.to/embed/tv/30983/1/1072
4037277,1073,The Detective Boys' Pursuit of the Purse-Snatcher,"Ayumi runs into a purse-snatcher and the man pursuing them, Kume Shosaku. The other Detective Boys arrive, and while they're being filled in, a body is discovered in the apartment complex the culprit fled into. Next to the body are the jacket the culprit was wearing and the bag they stole. However, the money is missing from inside the bag, and the dead man doesn't look like the culprit. Meanwhile, Inspector Megure receives a call that the body of a man who has Kume's wallet and 300,000 yen has been discovered.",/ljEtnONjzEhJpimUG1E71fpHZgA.jpg,42543,https://vidsrc.to/embed/tv/30983/1/1073
4037287,1074,The Boiled Fugu Mystery Tour Showdown (Mojiko & Kura Part) (1),"Conan, Ran, and Kogoro are invited to visit Shimonoseki by the lawyer Oi, who they previously met during the inheritance dispute case. The clients are the fourth generation owner Izumiya Makoto and his daughter Kaede, who run the long-established fugu restaurant Izumiya. A thief entered their house while the restaurant was busiest and no one was home and stole their family's treasured cooking pot. While the pot is valuable, to the family, its true worth is in the broth that's seeped into the pot since the restaurant's founding. Conan and his companions question the four suspects identified by Oi's investigation, but...",/22fLbDNvo9Q153Zg1eu87ywXTAC.jpg,42543,https://vidsrc.to/embed/tv/30983/1/1074
4037294,1075,The Boiled Fugu Mystery Tour Showdown (Shimonoseki Part) (2),"The lawyer Oi sends Conan, Ran, and Kogoro are sent to Izumiya, a long-established fugu restaurant in Shimonoseki, and are hired to find the family's stolen treasured cooking pot. During their investigation, Kogoro comes into contact with a suspicious person in the city at night. Once he's alone, they tell him to mind his own business and attack him. Is his attacker one of the four suspects they questioned during their investigation? Conan visits their restaurants to speak with them again and taste the dishes they pride themselves on.",/aKmS8SJbN7mwhKjFcl76GwW3Spl.jpg,42543,https://vidsrc.to/embed/tv/30983/1/1075
4037297,1076,The Charismatic CEO's Secret Plan,"Conan and Kogoro discover a body in a busy downtown area. The victim died instantly when he was struck on the head with a metal pipe, and there's a dying message in the street. They visit the victim's apartment, where the property manager tells them he said he'd pay all the rent he owed as early as the next day. The Utagawa Corporation CEO enters the picture when the manager describes how the victim reacted to the magazine he was reading the day of the murder, introducing the possibility that the victim was killed for attempting to blackmail the CEO...",/vL9dEf6V5uPkQyPLAhgdb99Yz4X.jpg,42543,https://vidsrc.to/embed/tv/30983/1/1076
4037298,1077,The Black Organization's Scheme (Hunt) (1),"For several days, pairs of unidentified foreigners have been turning up dead. While discussing the case on their way home from school, Conan, Genta, Mitsuhiko, Ayumi, and Haibara come across a foreigner who has fallen off a building. When Conan sees Vodka on the roof, he instructs Haibara to take the three kids and leave the scene. Conan discovers an FBI ID and phone displaying a coded message on the fallen foreigner and heads to the Kudo family home, where he finds a gathering of FBI agents.",/I5JmWMZowVZdGrt6DKCJXzafZr.jpg,42543,https://vidsrc.to/embed/tv/30983/1/1077
4037299,1078,The Black Organization's Scheme (Landing) (2),"For several days, the Black Organization has been killing FBI agents. Conan and the FBI deduce that the Organization must be deciphering the FBI's coded messages, so they decide to use it against them by laying a trap for them. Supposedly dead Camel and Mark, the older brother of a killed agent, are chosen to go to the meeting location. However, no one arrives at the location indicated by the code, and shots are fired on the agents keeping watch. Will Camel be able to evade the Black Organization without them realizing he's still alive?!",/dpWDekxvp7sIcnZmt5WMrimdcNX.jpg,42543,https://vidsrc.to/embed/tv/30983/1/1078
4037300,1079,The Black Organization's Scheme (Identity) (3),"Cornered by the Black Organization the FBI were trying to trap, Camel drives his car into the ocean. He manages to escape to Umizaru Island, where he warms up at the campsite. However, his location is given away when they spot his fire. The Black Organization arrives on the island in order to kill Camel and get a look at his face. In order to evade them, Camel acquires coffee bean bags and straws from the cafe on the island as instructed by Akai, but... How will the Black Organization's battle against the FBI over Agent Camel end?!",/zz0diVRchy5pvh42nLDUg78KoO4.jpg,42543,https://vidsrc.to/embed/tv/30983/1/1079
4037301,1080,The Cameras Targeting Haibara,"Ayumi, Genta, and Mitsuhiko invite Conan and Haibara to the Beika department store. They have their sights set on the department store lottery's grand prize, a Hachijo-jima whale watching tour. The professor asks Haibara to withdraw some cash for him, so she heads to the bank's ATM. However, Kogoro arrived just before her, and his card has been swallowed by the machine. On their way to another branch, they spot a suspicious man in a black coat. He appears shocked when he sees Haibara, and then...",/bme0cbYHH47weyz32yJSHWFq82J.jpg,42543,https://vidsrc.to/embed/tv/30983/1/1080
4037303,1081,My Beloved Dog Pan-kun Is a Good Boy,"While playing at the park, Conan, Genta, Mitsuhiko, Ayumi, and Haibara hear a dog barking loudly and a woman screaming. They head to the location of the sound, where they find housewife Yamada Sachiko and her beloved dog Pan being attacked by a man wearing a ski mask. Rather than rescuing his owner, Pan flees during the commotion. With help from Conan and the kids, Sachiko escapes danger. Sachiko, who doesn't know why she was attacked, heads home with Pan once he returns, but Conan and the kids are curious about the masked man's goals and decide to investigate.",/kBPPPMmCb10WjthfVwOUcPFhzLd.jpg,42543,https://vidsrc.to/embed/tv/30983/1/1081
