mediaContentId,tmdbId,title,original_title,overview,release_date,poster_path,backdrop_path,tmdb_vote,vote_count,popularity,dtype,originalLanguage,cast,director
81257,44716,In a Better World,Hævnen,"The lives of two Danish families cross each other, and an extraordinary but risky friendship comes into bud. But loneliness, frailty and sorrow lie in wait.",2010-08-26,/dJpPpgf2z5lNw6xVxvfWm0lexNH.jpg,/jso7QKHWwkdlEHFef68kFWHsltx.jpg,7.132,457,1.7941,MOVIE,da,"Mikael Persbrandt, Trine Dyrholm, Ulrich Thomsen, William Jøhnk Nielsen, Markus Rygaard",Susanne Bier
81383,41211,The Fades,The Fades,"Seventeen-year old Paul can see the spirits of the dead. When one of these restless spirits crosses back into the living world, he is forced into a fight to prevent the apocalypse.",2011-09-21,/6YEXq1g6QQ3k5rEaeocMNk3eGcF.jpg,/rB7DzIP7KgRkb8xrZed4m9lTiog.jpg,7.218,87,2.9237,SERIES,en,"Iain De Caestecker, Daniel Kaluuya, Johnny Harris, Natalie Dormer, Tom Ellis",
81417,41436,Paranormal Activity 2,Paranormal Activity 2,"Just as Daniel and Kristi welcome a newborn baby into their home, a demonic presence begins terrorizing them, tearing apart their perfect world and turning it into an inescapable nightmare.",2010-10-20,/gfdrkBZAyUUXJJ2iLQe03SAYRD3.jpg,/lcw9r76AzazaUxRWVgC7YSPA4ua.jpg,5.791,2622,2.6399,MOVIE,en,"Sprague Grayden, Brian Boland, Molly Ephraim, Katie Featherston, Micah Sloat",Tod Williams
81456,51241,Heartbeats,Les amours imaginaires,"Francis is a young gay man, Marie is a young straight woman and the two of them are best friends -- until the day the gorgeous Nicolas walks into a Montreal coffee shop. The two friends, instantly and equally infatuated, compete for Nicolas' indeterminate affections, a conflict that climaxes when the trio visit the vacation home of Nicolas' mother. The frothy comedy unfolds through narrative, fantasy sequences and confessional monologues.",2010-06-11,/kBGbvzrP4lNV4BZc2wscmglNno2.jpg,/4LyTGloPZZx7i1gSSn7ZCxrgW9v.jpg,7.104,1052,1.0808,MOVIE,fr,"Monia Chokri, Niels Schneider, Xavier Dolan, Anne Dorval, Anne-Élisabeth Bossé",Xavier Dolan
81512,44603,Hereafter,Hereafter,"Three people — a blue-collar American, a French journalist and a London school boy — are touched by death in different ways.",2010-10-22,/zEBdYRjwFLEXXXE6IBOUD8W1mr6.jpg,/f2z00VIPyrrfFabw0RnoY5M8uYt.jpg,6.139,1806,2.8797,MOVIE,en,"Matt Damon, Cécile de France, Bryce Dallas Howard, Thierry Neuvic, Cyndi Mayo-Akeo",Clint Eastwood
81520,38234,Undisputed III: Redemption,Undisputed III: Redemption,"Russian inmate Boyka, now severely hobbled by the knee injury suffered at the end of Undisputed 2. No longer the feared prison fighter he was, he has declined so far that he is now good only for cleaning toilets. But when a new prison fight tournament begins - an international affair, matching the best fighters from prisons around the globe, enticing them with the promise of freedom for the winner - Boyka must reclaim his dignity and fight for his position in the tournament.",2010-04-17,/g8KB77SPA7SyU8eid6TAEpt9skU.jpg,/fTZlSRATSk7QJyUrpbmjScDtY8Z.jpg,7.543,1009,5.8168,MOVIE,en,"Scott Adkins, Mykel Shannon Jenkins, Mark Ivanir, Hristo Shopov, Marko Zaror",Isaac Florentine
81535,41439,Saw 3D,Saw 3D,"As a deadly battle rages over Jigsaw's brutal legacy, a group of Jigsaw survivors gathers to seek the support of self-help guru and fellow survivor Bobby Dagen, a man whose own dark secrets unleash a new wave of terror.",2010-10-22,/qHCZ6LjtmqWDfXXN28TlIC9OppK.jpg,/qXTSZkk8mQHnZjuRjW9fc2Ax5vj.jpg,5.979,3280,3.8725,MOVIE,en,"Tobin Bell, Costas Mandylor, Betsy Russell, Cary Elwes, Sean Patrick Flanery",Kevin Greutert
81537,41733,Due Date,Due Date,"Peter Highman must scramble across the US in five days to be present for the birth of his first child. He gets off to a bad start when his wallet and luggage are stolen, and put on the 'no-fly' list. Peter embarks on a terrifying journey when he accepts a ride from an actor.",2010-11-03,/sBxWS09pOOyXZ0dcnqfqqCAQGan.jpg,/naV4PO7ftzNThYKGX44F8vRY2z3.jpg,6.392,5791,4.4176,MOVIE,en,"Robert Downey Jr., Zach Galifianakis, Michelle Monaghan, Jamie Foxx, Juliette Lewis",Todd Phillips
81562,44115,127 Hours,127 Hours,The true story of mountain climber Aron Ralston's remarkable adventure to save himself after a fallen boulder crashes on his arm and traps him in an isolated canyon in Utah.,2010-11-12,/h0RMdn0rfl9l5hWXz3tUh6QVkhi.jpg,/viBWzktrBmhzRw4ehmUIrrN4C0z.jpg,7.088,8058,5.0639,MOVIE,en,"James Franco, Kate Mara, Amber Tamblyn, Clémence Poésy, Lizzy Caplan",Danny Boyle
81564,38055,Megamind,Megamind,"After Megamind, a highly intelligent alien supervillain, defeats his long-time nemesis Metro Man, Megamind creates a new hero to fight, but must act to save the city when his ""creation"" becomes an even worse villain than he was.",2010-10-28,/uZ9ytt3sPTx62XTfN56ILSuYWRe.jpg,/irpJXGiVr539uuspcQcNdkhS2lq.jpg,7.022,7434,9.6221,MOVIE,en,"Will Ferrell, Brad Pitt, Tina Fey, Jonah Hill, David Cross",Tom McGrath
81591,44214,Black Swan,Black Swan,"A committed dancer struggles to maintain her sanity after winning the lead role in a production of Tchaikovsky's ""Swan Lake.""",2010-12-03,/viWheBd44bouiLCHgNMvahLThqx.jpg,/g0geLM1zXpLb9mpqKw1ePcA5bTJ.jpg,7.7,15497,8.5454,MOVIE,en,"Natalie Portman, Mila Kunis, Vincent Cassel, Barbara Hershey, Winona Ryder",Darren Aronofsky
81681,41058,I Shot Jesse James,I Shot Jesse James,Bob Ford murders his best friend Jesse James in order to obtain a pardon that will free him to marry his girlfriend Cynthy. The guilt-stricken Ford soon finds himself greeted with derision and open mockery throughout town. He travels to Colorado to try his hand at prospecting in hopes that marriage with Cynthy is still in the cards.,1949-02-26,/8NiIpXBImEW1vacQS4LyinVGqa4.jpg,/nNsWh6XGHnOWvmOeBjBrMvgebVS.jpg,6.292,60,0.858,MOVIE,en,"Preston Foster, Barbara Britton, John Ireland, Reed Hadley, J. Edward Bromberg",Samuel Fuller
81782,44048,Love In Temptation Island,Love In Temptation Island,"Love In Temptation Island Philippines is a reality series based on the American series, Temptation Island. The Philippine television network TV5 was among the first to acquire the rights to produce to own version said reality series.",,,,2.0,1,0.1633,SERIES,en,,
81786,48303,Certified Copy,Copie conforme,"In Tuscany to promote his latest book, a middle-aged English writer meets a French woman who leads him to the village of Lucignano.",2010-05-19,/soBvtCR33Gv1j6gXwXOIc3JTlNc.jpg,/slNzn4E0XA1WE0yh9I53oIzXQ4e.jpg,7.0,448,1.3404,MOVIE,fr,"Juliette Binoche, William Shimell, Jean-Claude Carrière, Agathe Natanson, Gianna Giachetti",Abbas Kiarostami
81788,43539,The Next Three Days,The Next Three Days,"Life seems perfect for John Brennan until his wife, Lara, is arrested for a murder she says she didn’t commit. Three years into her sentence, John is struggling to hold his family together, raising their son and teaching at college while he pursues every means available to prove her innocence. With the rejection of their final appeal, Lara becomes suicidal and John decides there is only one possible, bearable solution: to break his wife out of prison.",2010-11-18,/wBaRZ3aHa7qoYTSY0ONbXrXYk4B.jpg,/kkuykQHWWTcmJ9yerrLF9elCtkc.jpg,7.087,3086,3.7412,MOVIE,en,"Russell Crowe, Elizabeth Banks, Ty Simpkins, Brian Dennehy, Helen Carey",Paul Haggis
81819,45958,Biutiful,Biutiful,"This is a story of a man in free fall. On the road to redemption, darkness lights his way. Connected with the afterlife, Uxbal is a tragic hero and father of two who's sensing the danger of death. He struggles with a tainted reality and a fate that works against him in order to forgive, for love, and forever.",2010-10-20,/4BLshBMp8INRDhvfuKwxMlHDIIt.jpg,/s1r2aBDzkvlFkNnAgxWFTCQjKPe.jpg,7.243,1206,2.4268,MOVIE,es,"Javier Bardem, Maricel Álvarez, Hanaa Bouchaib, Guillermo Estrella, Eduard Fernández",Alejandro G. Iñárritu
81831,36940,The First Beautiful Thing,La prima cosa bella,"The film tells the story of the Michelucci family, from the nineteen-seventies to the present day: the central character is the stunningly beautiful Anna, the lively, frivolous and sometimes embarrassing mother of Bruno and Valeria. Everything begins in the Summer of 1971, at the annual Summer beauty pageant held at Livorno’s most popular bathing establishment. Anna is unexpectedly crowned “Most Beautiful Mother”, unwittingly stirring the violent jealousy of her husband. From then on, chaos strikes the family and for Anna, Bruno and his sister Valeria, it is the start of an adventure that will only end thirty years later.",2010-01-15,/7h4BbIGigxaECJFQWEaQ9ih3INp.jpg,/1HiZLxlZdLNviwXdBGe6L77fIWm.jpg,7.248,519,0.8331,MOVIE,it,"Valerio Mastandrea, Micaela Ramazzotti, Stefania Sandrelli, Claudia Pandolfi, Marco Messeri",Paolo Virzì
81834,12444,Harry Potter and the Deathly Hallows: Part 1,Harry Potter and the Deathly Hallows: Part 1,"Harry, Ron and Hermione walk away from their last year at Hogwarts to find and destroy the remaining Horcruxes, putting an end to Voldemort's bid for immortality. But with Harry's beloved Dumbledore dead and Voldemort's unscrupulous Death Eaters on the loose, the world is more dangerous than ever.",2010-11-17,/iGoXIpQb7Pot00EEdwpwPajheZ5.jpg,/vcrgU0KaNj5mKUCIQSUdiQwTE9y.jpg,7.734,20292,17.6213,MOVIE,en,"Daniel Radcliffe, Emma Watson, Rupert Grint, Toby Jones, Helena Bonham Carter",David Yates
81845,45269,The King's Speech,The King's Speech,"The King's Speech tells the story of the man who became King George VI, the father of Queen Elizabeth II. After his brother abdicates, George ('Bertie') reluctantly assumes the throne. Plagued by a dreaded stutter and considered unfit to be king, Bertie engages the help of an unorthodox speech therapist named Lionel Logue. Through a set of unexpected techniques, and as a result of an unlikely friendship, Bertie is able to find his voice and boldly lead the country into war.",2010-11-26,/pVNKXVQFukBaCz6ML7GH3kiPlQP.jpg,/6dyqfaPdeM5Z22ylw9ZTyjROBo7.jpg,7.733,9271,5.6071,MOVIE,en,"Colin Firth, Geoffrey Rush, Helena Bonham Carter, Guy Pearce, Timothy Spall",Tom Hooper
81847,38757,Great British Hairdresser,Great British Hairdresser,"James Brown, Jo Elvin and Abbey Clancy host a competition to find Britain's best hairdresser.",2011-02-28,,,10.0,1,0.3302,SERIES,en,,
81910,41999,The Art of the Steal,The Art of the Steal,"A gripping tale of intrigue and mystery in the art world, this film traces the history of a collection of Post-Impressionist paintings - worth billions - which became the subject of a power struggle after the death of its owner. Dr. Albert Barnes.",2010-02-26,/1zK8dAd8cP92AMAHXoIvewwX7BI.jpg,/a24TgwUmerOq55PgMpYcYlXQw8v.jpg,6.9,45,0.2571,MOVIE,en,"Julian Bond, Richard Feigen, Richard H. Glanton, Christopher Knight, John F. Street",Don Argott
81932,45317,The Fighter,The Fighter,"Boxer ""Irish"" Micky Ward's unlikely road to the world light welterweight title. His Rocky-like rise was shepherded by half-brother Dicky, a boxer-turned-trainer who rebounded in life after nearly being KO'd by drugs and crime.",2010-12-10,/xfsFerGhO1h6rLk8vwLgMyQ8WVJ.jpg,/2kqmEQZqime0G3ULgrKtAq3WVdH.jpg,7.379,4708,4.4113,MOVIE,en,"Mark Wahlberg, Christian Bale, Amy Adams, Melissa Leo, Mickey O'Keefe",David O. Russell
81949,41556,The Romantics,The Romantics,"Alliances are tested when seven college pals reunite to watch two of their own say “I do” at a seaside wedding. But the maid of honor and the groom share a passionate history, and the bride isn’t the only one who’s wondering if it’s all in the past.",2010-09-10,/pKXGDEgtqbXZBvwcZiZeWydqIEH.jpg,/o2nqs7C2azKRMgM14gCX8BqIXEi.jpg,4.9,259,1.3167,MOVIE,en,"Katie Holmes, Anna Paquin, Josh Duhamel, Dianna Agron, Adam Brody",Galt Niederhoffer
82041,46420,The Loved Ones,The Loved Ones,"When Brent turns down his classmate Lola's invitation to the prom, she concocts a wildly violent plan for revenge.",2010-08-04,/ydsLYdSiPSIL1LOWWYu7VCvDTT8.jpg,/4paOhPYmIh6KdZtzRwqSO4VKaw4.jpg,6.716,837,1.5713,MOVIE,en,"Xavier Samuel, Robin McLeavy, John Brumpton, Richard Wilson, Victoria Thaine",Sean Byrne
82053,45324,Casino Jack,Casino Jack,"Based on a true story, a hot shot Washington DC lobbyist and his protégé go down hard as their schemes to peddle influence lead to corruption and murder.",2010-09-16,/3Dpicp6VEtCSj39XBG5mnbe5TQ9.jpg,/oRRUH6ckp2nQBexR4k6XQvKKcSE.jpg,5.846,322,1.2634,MOVIE,en,"Kevin Spacey, Kelly Preston, Hannah Endicott-Douglas, Rachelle Lefevre, Barry Pepper",George Hickenlooper
82088,47979,Vincent Wants to Sea,Vincent will Meer,"Vincent, a young man who suffers from Tourette's syndrome, has just lost his mother. His father, a successful politician, does not want to take care of him and therefore places him into a mental institution. He is put into a room with Alexander, a guy with a compulsive disorder, and is shown around by Marie, an anorectic girl.",2010-04-21,/lGJUOYiOLrhk4p9SmQNT6qIX155.jpg,/bcX3U1VTbreXzpOblmK0KhEbC8E.jpg,6.722,126,0.4522,MOVIE,de,"Florian David Fitz, Karoline Herfurth, Johannes Allmayer, Katharina Müller-Elmau, Heino Ferch",Ralf Huettner
82093,48838,London Boulevard,London Boulevard,A parolee falls for a reclusive movie star while trying to evade a ruthless gangster.,2010-11-10,/naQKmThKMtlur92CDgCP6b9aoQE.jpg,/kuxLjp8ufk066O5YyNU116iVku7.jpg,5.896,810,2.1878,MOVIE,en,"Colin Farrell, Keira Knightley, David Thewlis, Anna Friel, Ben Chaplin",William Monahan
82095,42684,Skyline,Skyline,"When strange lights descend on the city of Los Angeles, people are drawn outside like moths to a flame where an extraterrestrial force threatens to swallow the entire human population off the face of the Earth. Now the band of survivors must fight for their lives as the world unravels around them.",2010-11-11,/7pdUFPw76zGwDKbNpXxJknh0YWB.jpg,/22RHzAdZDXukBBFewCOT099jZWL.jpg,5.014,1750,2.5786,MOVIE,en,"Eric Balfour, Scottie Thompson, David Zayas, Donald Faison, Brittany Daniel","Colin Strause, Greg Strause"
82152,38117,Beastly,Beastly,"A modern-day take on the ""Beauty and the Beast"" tale where a New York teen is transformed into a hideous monster in order to find true love.",2011-01-21,/uSAXWZsSD0pE4HYVUiDgusnEyyl.jpg,/hU4OdICqRXj3JFnSJsrR0SJejZy.jpg,6.306,2862,2.389,MOVIE,en,"Alex Pettyfer, Vanessa Hudgens, Mary-Kate Olsen, LisaGay Hamilton, Neil Patrick Harris",Daniel Barnz
82167,43347,Love & Other Drugs,Love & Other Drugs,"Maggie is an alluring free spirit who won't let anyone – or anything – tie her down. But she meets her match in Jamie, whose relentless and nearly infallible charm serves him well with the ladies and the cutthroat world of pharmaceutical sales. Maggie and Jamie's evolving relationship takes them both by surprise, as they find themselves under the influence of the ultimate drug: love.",2010-11-22,/wZLM2uKJRYNchLmiCIjosX0rXy8.jpg,/fGBJEfGjHmhg7nLAT0Jkcv9qV5e.jpg,7.037,5569,9.5404,MOVIE,en,"Jake Gyllenhaal, Anne Hathaway, Oliver Platt, Hank Azaria, Josh Gad",Edward Zwick
82169,10140,The Chronicles of Narnia: The Voyage of the Dawn Treader,The Chronicles of Narnia: The Voyage of the Dawn Treader,"This time around Edmund and Lucy Pevensie, along with their pesky cousin Eustace Scrubb find themselves swallowed into a painting and on to a fantastic Narnian ship headed for the very edges of the world.",2010-12-02,/pP27zlm9yeKrCeDZLFLP2HKELot.jpg,/oc3be3waruLd0PB9h4bomN7Le3v.jpg,6.4,5874,5.44,MOVIE,en,"Georgie Henley, Skandar Keynes, Ben Barnes, Will Poulter, Anna Popplewell",Michael Apted
82202,37710,The Tourist,The Tourist,"American tourist Frank meets mysterious British woman Elise on the train to Venice. Romance seems to bud, but there's more to her than meets the eye.",2010-12-08,/oXe1nw4HcS32YVpvxwsWEVdvEXA.jpg,/z8xSqfnq4TYfD95vfqdDxbxp2FH.jpg,6.179,5725,3.9158,MOVIE,en,"Johnny Depp, Angelina Jolie, Paul Bettany, Timothy Dalton, Steven Berkoff",Florian Henckel von Donnersmarck
82242,48395,Rare Exports: A Christmas Tale,Rare Exports,"Young Pietari lives with his reindeer-herding father in arctic Finland. On the eve of Christmas, a nearby excavation makes a frightening discovery and an evil Santa Claus is unleashed…",2010-12-03,/jzaweEESl54ejxo3EE5uNL8lgTn.jpg,/igFwEFRiEr0CzkQUNTcGYLxTpOi.jpg,6.215,664,1.7205,MOVIE,fi,"Onni Tommila, Jorma Tommila, Tommi Korpela, Rauno Juvonen, Per Christian Ellefsen",Jalmari Helander
